Domain,Malware,Date added,Source
replorient.fr,emotet,2019-01-18,URLhaus
kientrucdep.club,emotet,2019-01-18,URLhaus
mandselectricalcontractors.co.za,emotet,2019-01-18,URLhaus
2nell.com,emotet,2019-01-18,URLhaus
sarahleighroddis.com,emotet,2019-01-18,URLhaus
lombardz.org,emotet,2019-01-18,URLhaus
wb88indo.win,emotet,2019-01-18,URLhaus
refinisherstrading.com,emotet,2019-01-18,URLhaus
shopphotographer.co.za,emotet,2019-01-18,URLhaus
squawkcoffeehouse.com,emotet,2019-01-18,URLhaus
unitce-automotive.com,lokibot,2019-01-18,Benkow
vaultonex.com,azorult,2019-01-18,Benkow
singlerush.ug,azorult,2019-01-18,Benkow
kristinkalove.life,azorult,2019-01-18,Benkow
kristinka.me,azorult,2019-01-18,Benkow
bmwm5.space,azorult,2019-01-18,Benkow
noname.ac.ug,azorult,2019-01-18,Benkow
bulbkf34.ru,azorult,2019-01-18,Benkow
aplusglass-parebrise-anet.fr,emotet,2019-01-17,URLhaus
plottermais.com,emotet,2019-01-17,URLhaus
pentick.space,emotet,2019-01-17,URLhaus
quentinberra.fr,emotet,2019-01-17,URLhaus
jesseworld.eu,azorult,2019-01-17,URLhaus
ali33vn.com,emotet,2019-01-17,URLhaus
armbuddy.co.za,emotet,2019-01-17,URLhaus
0qixri.thule.su,emotet,2019-01-17,URLhaus
kuvo.cl,emotet,2019-01-17,URLhaus
asmm.ro,emotet,2019-01-17,URLhaus
houara.com,emotet,2019-01-17,URLhaus
pouya-sazane-parseh.com,emotet,2019-01-17,URLhaus
raliiletradings.co.za,emotet,2019-01-17,URLhaus
bluewindservice.com,emotet,2019-01-17,URLhaus
btrsecurity.co.uk,emotet,2019-01-17,URLhaus
id14.good-gid.ru,emotet,2019-01-17,URLhaus
ytewporgdy.cf,emotet,2019-01-17,URLhaus
yxchczdy.cf,emotet,2019-01-17,URLhaus
ldztmdy.cf,emotet,2019-01-17,URLhaus
fm.centeredinself.com,gootkit,2019-01-17,URLhaus
yhricjpdy.cf,emotet,2019-01-17,URLhaus
cloudresemblao.top,gandcrab,2019-01-17,URLhaus
agentfox.io,emotet,2019-01-17,URLhaus
crm.tigmagrue.com,emotet,2019-01-17,URLhaus
arneck-rescue.com,emotet,2019-01-17,URLhaus
vaytiencaptoc.info,emotet,2019-01-17,URLhaus
iuphilippines.com,emotet,2019-01-17,URLhaus
mithramdirectory.com,lokibot,2019-01-17,URLhaus
gmelfit.com,emotet,2019-01-17,URLhaus
congres.bit,smokeloader,2019-01-17,Benkow
fiscaldopovo.online,emotet,2019-01-17,URLhaus
antoine-maubon.fr,emotet,2019-01-17,URLhaus
copsnailsanddrinks.fr,emotet,2019-01-17,URLhaus
baskanligagidenyol.com,emotet,2019-01-17,URLhaus
healthtech.tn,emotet,2019-01-17,URLhaus
akblog.ru,emotet,2019-01-17,URLhaus
tral24.su,emotet,2019-01-17,URLhaus
teramed.com.co,emotet,2019-01-17,URLhaus
mlcrealestate.com,azorult,2019-01-17,URLhaus
binckvertelt.nl,emotet,2019-01-17,URLhaus
flowersgalleryevents.ayansaha.com,emotet,2019-01-17,URLhaus
solusiobatherbal.com,emotet,2019-01-17,URLhaus
carolineredaction.fr,emotet,2019-01-17,URLhaus
tec-auto.org,emotet,2019-01-17,URLhaus
boiseconcretecontractors.com,emotet,2019-01-17,URLhaus
isofip.com,emotet,2019-01-17,URLhaus
lanhodiepuytin.com,emotet,2019-01-17,URLhaus
asgardiastore.space,emotet,2019-01-17,URLhaus
lespetitsloupsmaraichers.fr,emotet,2019-01-17,URLhaus
sizzlerexpress.co,emotet,2019-01-17,URLhaus
matm.uz,emotet,2019-01-17,URLhaus
ftp.spbv.org,emotet,2019-01-17,URLhaus
bonnyprint.com,emotet,2019-01-17,URLhaus
suvenir-maykop.ru,emotet,2019-01-17,URLhaus
nhakhoavieta.com,emotet,2019-01-17,URLhaus
avtotest-taxi.ru,emotet,2019-01-17,URLhaus
festivaldescons.fr,emotet,2019-01-17,URLhaus
rahkarinoo.com,emotet,2019-01-17,URLhaus
immo-en-israel.com,emotet,2019-01-17,URLhaus
or-iraq.org,emotet,2019-01-17,URLhaus
mail.be-mup.com,emotet,2019-01-17,URLhaus
makemoneyonline0.com,emotet,2019-01-17,URLhaus
migoshen.org,emotet,2019-01-17,URLhaus
ftp.dailyignite.club,emotet,2019-01-17,URLhaus
economiadigital.biz,emotet,2019-01-17,URLhaus
activartcompany.it,emotet,2019-01-17,URLhaus
ldrautovation.co.za,emotet,2019-01-17,URLhaus
qigong-gironde.fr,emotet,2019-01-17,URLhaus
audiocart.co.za,emotet,2019-01-17,URLhaus
batdongsan3b.com,emotet,2019-01-17,URLhaus
stats.sitelemon.com,emotet,2019-01-17,URLhaus
find-me-an-english-book.co.uk,emotet,2019-01-17,URLhaus
chenhungmu.com,emotet,2019-01-17,URLhaus
ktml.org,emotet,2019-01-17,URLhaus
aryahospitalksh.com,emotet,2019-01-17,URLhaus
lailarahman.com,emotet,2019-01-17,URLhaus
jcpersonaliza.com.br,emotet,2019-01-17,URLhaus
doraya.eu,emotet,2019-01-17,URLhaus
rapport-de-stage-tevai-sallaberry.fr,emotet,2019-01-17,URLhaus
fidesconstantia.com,emotet,2019-01-17,URLhaus
affinity7.com,emotet,2019-01-17,URLhaus
themanorcentralparknguyenxien.net,emotet,2019-01-17,URLhaus
alfemimoda.com,emotet,2019-01-17,URLhaus
fossbcn.org,troldesh,2019-01-17,URLhaus
cheats4gaming.com,formbook,2019-01-17,URLhaus
a98n98.xyz,imminentrat,2019-01-17,URLhaus
vuonorganic.com,troldesh,2019-01-17,URLhaus
piratechickvpn.com,azorult,2019-01-17,URLhaus
hackerfarm123.ddns.net,njrat,2019-01-17,ScumBots
i2ml-evenements.fr,emotet,2019-01-16,URLhaus
kisfino.com,emotet,2019-01-16,URLhaus
locksmithhollywoodweb.com,emotet,2019-01-16,URLhaus
kantova.com,emotet,2019-01-16,URLhaus
rastkultur.de,emotet,2019-01-16,URLhaus
kosolve.com,emotet,2019-01-16,URLhaus
cardealersforbadcredit.net,emotet,2019-01-16,URLhaus
molloconsulting.co.za,emotet,2019-01-16,URLhaus
etihadstartups.com,emotet,2019-01-16,URLhaus
anthinhland.onlinenhadat.net,emotet,2019-01-16,URLhaus
odina-logistic.com,emotet,2019-01-16,URLhaus
bluepalm.tech,emotet,2019-01-16,URLhaus
xn--80apaabfhzk7a5ck.xn--p1ai,emotet,2019-01-16,URLhaus
cnywebservice.com,emotet,2019-01-16,URLhaus
katyremodelingpros.com,emotet,2019-01-16,URLhaus
amerigau.com,emotet,2019-01-16,URLhaus
mail.m2-sac.com,emotet,2019-01-16,URLhaus
runtah.com,emotet,2019-01-16,URLhaus
admaacademy.sk,emotet,2019-01-16,URLhaus
needrelax.ru,emotet,2019-01-16,URLhaus
mange-gode-blogs.dk,emotet,2019-01-16,URLhaus
ojoquesecasan.com,emotet,2019-01-16,URLhaus
lap-mang-vnpt.com,emotet,2019-01-16,URLhaus
yandexalfa.ru,emotet,2019-01-16,URLhaus
bozziro.ir,emotet,2019-01-16,URLhaus
mahin-news.ir,emotet,2019-01-16,URLhaus
lagbag.it,emotet,2019-01-16,URLhaus
allinautomatic.allinautomatic.nl,emotet,2019-01-16,URLhaus
ongeveergratis.nl,emotet,2019-01-16,URLhaus
elsgroup.mk,emotet,2019-01-16,URLhaus
xn--d1albnc.xn--p1ai,emotet,2019-01-16,URLhaus
zeelearn.co,emotet,2019-01-16,URLhaus
qashdgs.ml,lokibot,2019-01-16,URLhaus
aramanfood.com,emotet,2019-01-16,URLhaus
otohondavungtau.com,emotet,2019-01-16,URLhaus
trietlongtangoc.info,emotet,2019-01-16,URLhaus
alovakiil.com,emotet,2019-01-16,URLhaus
euk.lt,emotet,2019-01-16,URLhaus
client.ewc.com.ng,emotet,2019-01-16,URLhaus
kiddiecity.ug,azorult,2019-01-16,Benkow
lalie-bioty.fr,emotet,2019-01-16,URLhaus
urbanaturefilmes.com,emotet,2019-01-16,URLhaus
freelancecommunication.fr,emotet,2019-01-16,URLhaus
chalespaubrasil.com,emotet,2019-01-16,URLhaus
sv-piterstroy.ru,emotet,2019-01-16,URLhaus
audrey-benjamin.fr,emotet,2019-01-16,URLhaus
geodrilling.cl,emotet,2019-01-16,URLhaus
polatlimatbaa.com,emotet,2019-01-16,URLhaus
timgiamgia.site,emotet,2019-01-16,URLhaus
mypuppysitter.com,emotet,2019-01-16,URLhaus
francoisebon.fr,emotet,2019-01-16,URLhaus
sitesbrgiga.com.br,emotet,2019-01-16,URLhaus
dijitalbaskicenter.com,emotet,2019-01-16,URLhaus
ketout.com,emotet,2019-01-16,URLhaus
mfj222.co.za,emotet,2019-01-16,URLhaus
zigoro.ru,emotet,2019-01-16,URLhaus
stacknheap.com,emotet,2019-01-16,URLhaus
inomoto.vn,emotet,2019-01-16,URLhaus
klpervezimas.lt,emotet,2019-01-16,URLhaus
cannabisenglish.com,emotet,2019-01-16,URLhaus
casa7mares.com.br,emotet,2019-01-16,URLhaus
purifiq.co.za,emotet,2019-01-16,URLhaus
goodnesspets.com,emotet,2019-01-16,URLhaus
nhakhoahiromi.com,emotet,2019-01-16,URLhaus
interbizservices.eu,hawkeye,2019-01-16,URLhaus
eweimce?z0c_#p.c_m,emotet,2019-01-16,URLhaus
ivydeimtal.vim,emotet,2019-01-16,URLhaus
trehoadatoanthan.info,emotet,2019-01-16,URLhaus
mosgasclub.ru,emotet,2019-01-16,URLhaus
aseman-co.com,emotet,2019-01-16,URLhaus
veenhuis.ru,emotet,2019-01-16,URLhaus
scullytrucking.digitalmindtec.com,emotet,2019-01-16,URLhaus
etsybizthai.com,emotet,2019-01-16,URLhaus
tjo-hs.com,formbook,2019-01-16,URLhaus
firstclassedu.com.ng,emotet,2019-01-16,URLhaus
ra-services.fr,emotet,2019-01-16,URLhaus
clubfutbolero.com,emotet,2019-01-16,URLhaus
dominusrex.fr,emotet,2019-01-16,URLhaus
kadinveyasam.org,emotet,2019-01-16,URLhaus
mail.stupidhead.tk,emotet,2019-01-16,URLhaus
azfilmizle1.azermedia.az,emotet,2019-01-16,URLhaus
sophrologie-untempspourmoi.fr,emotet,2019-01-16,URLhaus
mr-digitalmarketing.com,emotet,2019-01-16,URLhaus
amimakingmoneyonline.com,emotet,2019-01-16,URLhaus
marinacity.com.vn,emotet,2019-01-16,URLhaus
wp.corelooknung.com,emotet,2019-01-16,URLhaus
kolejskilmentari.edu.my,emotet,2019-01-16,URLhaus
sfectervie.com,gozi,2019-01-15,URLhaus
cvetochniy-buket.ru,emotet,2019-01-15,URLhaus
kiber-soft.ru,emotet,2019-01-15,URLhaus
organicfs.com,troldesh,2019-01-15,URLhaus
webknives.com,troldesh,2019-01-15,URLhaus
sedotwcsejakarta.com,emotet,2019-01-15,URLhaus
stal48.ru,emotet,2019-01-15,URLhaus
slcip.org,emotet,2019-01-15,URLhaus
mdmshipping.org,emotet,2019-01-15,URLhaus
xn--80aeii0ablmr.xn--p1ai,emotet,2019-01-15,URLhaus
cal.com.my,emotet,2019-01-15,URLhaus
kynangtuhoc.com,emotet,2019-01-15,URLhaus
ploeger.ru,emotet,2019-01-15,URLhaus
profconveer.ru,emotet,2019-01-15,URLhaus
dashkevichseo.ru,emotet,2019-01-15,URLhaus
excellenceconstructiongroup.com,emotet,2019-01-15,URLhaus
santehstil.com,emotet,2019-01-15,URLhaus
megatramtg.com,emotet,2019-01-15,URLhaus
productvideohut.com,emotet,2019-01-15,URLhaus
chepa.nl,emotet,2019-01-15,URLhaus
ibazokahacker.ddns.net,njrat,2019-01-15,ScumBots
ingomanulic.icu,smokeloader,2019-01-15,Benkow
azazauajska.ug,azorult,2019-01-15,Benkow
goodluck2109sure.ru,nanocore,2019-01-15,URLhaus
winactive.host,hawkeye,2019-01-15,URLhaus
vektorex.com,formbook,2019-01-15,URLhaus
robledodetorio.com,emotet,2019-01-15,URLhaus
istanbulklinik.com,emotet,2019-01-15,URLhaus
kemitraanmakaroni.com,emotet,2019-01-15,URLhaus
thamtuquocte.com.vn,emotet,2019-01-15,URLhaus
sakivatansever.com,emotet,2019-01-15,URLhaus
kleveremart.com,emotet,2019-01-15,URLhaus
fungryfood.com,emotet,2019-01-15,URLhaus
goone-88.ga,lokibot,2019-01-15,URLhaus
taboclub.com,emotet,2019-01-15,URLhaus
black-belt-boss.com,emotet,2019-01-15,URLhaus
osxappleservice.com,osxstealer,2019-01-15,Benkow
appleserviceosx.com,osxstealer,2019-01-15,Benkow
vbni.pw,azorult,2019-01-15,Benkow
dar-sana.com,troldesh,2019-01-15,URLhaus
shantiniketangranthalay.com,emotet,2019-01-15,URLhaus
4fffffff.myftp.org,njrat,2019-01-15,ScumBots
abdou1234.hopto.org,njrat,2019-01-15,ScumBots
toddlerpops.com,emotet,2019-01-15,URLhaus
ng-tech.ru,emotet,2019-01-15,URLhaus
waliwalo.com,emotet,2019-01-15,URLhaus
fifajournal.com,emotet,2019-01-15,URLhaus
letsspeakenglishonline.com,emotet,2019-01-15,URLhaus
sinarmas.pariadkomindo.com,emotet,2019-01-15,URLhaus
batdongsanbamien24h.com,emotet,2019-01-15,URLhaus
diffenfabrics.com,emotet,2019-01-15,URLhaus
hashkorea.com,emotet,2019-01-15,URLhaus
wangzhankong.com,emotet,2019-01-15,URLhaus
matadorlovol.com,emotet,2019-01-15,URLhaus
cvetolenta.ru,emotet,2019-01-15,URLhaus
xn----7sbabof2ac4chjkhgcg5e1i.xn--p1ai,emotet,2019-01-15,URLhaus
palosycuerdas.com,emotet,2019-01-15,URLhaus
ksk-shkola.ru,emotet,2019-01-15,URLhaus
bst-mebel.ru,emotet,2019-01-15,URLhaus
ziko2013.ddns.net,njrat,2019-01-15,ScumBots
langames.hopto.org,njrat,2019-01-15,ScumBots
topsecrets.com.pl,hawkeye,2019-01-14,URLhaus
tirnotrade.com,nanocore,2019-01-14,URLhaus
daskruelhaus.com,troldesh,2019-01-14,URLhaus
africanwriters.net,troldesh,2019-01-14,URLhaus
vizertv.xyz,troldesh,2019-01-14,URLhaus
engr.murfood.com,lokibot,2019-01-14,URLhaus
tixon.website,azorult,2019-01-14,URLhaus
latuconference.com,emotet,2019-01-14,URLhaus
montbreuil.com,troldesh,2019-01-14,URLhaus
explosederire.com,troldesh,2019-01-14,URLhaus
tajiner.com,emotet,2019-01-14,URLhaus
rinolfrecruitment.com,emotet,2019-01-14,URLhaus
topablaze.com,emotet,2019-01-14,URLhaus
modern-autoparts.com,emotet,2019-01-14,URLhaus
pariadkomindo.com,emotet,2019-01-14,URLhaus
chat-pal.com,emotet,2019-01-14,URLhaus
info.corp.zergaphonetronic.org,danabot,2019-01-14,URLhaus
tumnipbanor.xyz,gandcrab,2019-01-14,URLhaus
ypko-55.gq,lokibot,2019-01-14,URLhaus
microsd.myvnc.com,njrat,2019-01-14,ScumBots
anthonywalker.pw,azorult,2019-01-14,Benkow
pecunia777.at,smokeloader,2019-01-14,Benkow
binderdate.com,emotet,2019-01-14,URLhaus
injakala.com,emotet,2019-01-14,URLhaus
lucaguarnieridesign.com,emotet,2019-01-14,URLhaus
ptvib.cf,nanocore,2019-01-14,URLhaus
ify.exe,tesla,2019-01-14,URLhaus
tarssdsfdfsdr23.ru,azorult,2019-01-14,URLhaus
nanithecorelol.ddns.net,nanocore,2019-01-14,ScumBots
askjhdaskdhshjfhf.ru,azorult,2019-01-14,Benkow
ccleaner.ug,azorult,2019-01-14,Benkow
pases.info,azorult,2019-01-14,Benkow
pdrev1s.ug,azorult,2019-01-14,Benkow
duhed.info,azorult,2019-01-14,Benkow
crewwwcoin.club,azorult,2019-01-14,Benkow
qqepta.ru,kpot,2019-01-14,Benkow
fenxx.ddns.net,njrat,2019-01-13,ScumBots
windows.ddns.me,njrat,2019-01-13,ScumBots
lmalon.ddnsking.com,njrat,2019-01-13,ScumBots
teto1993.ddns.net,njrat,2019-01-13,ScumBots
secam.ddns.net,njrat,2019-01-13,ScumBots
newjobinusa.com,remcos,2019-01-12,URLhaus
daro123.ddns.net,njrat,2019-01-12,ScumBots
oganiru.in,hawkeye,2019-01-12,URLhaus
kienvangvungtau.com,azorult,2019-01-12,URLhaus
donbigg.ddns.net,njrat,2019-01-12,ScumBots
intanony01rmp.ddns.net,njrat,2019-01-12,ScumBots
oebuplo.000webhostapp.com,azorult,2019-01-12,URLhaus
img.martatovaglieri.com,gandcrab,2019-01-12,URLhaus
cuptiserse.com,lokibot,2019-01-12,URLhaus
e-transferonline.com,azorult,2019-01-12,URLhaus
mcafee.hopto.org,njrat,2019-01-12,ScumBots
wonnesende.com,gozi,2019-01-11,URLhaus
supportwip.com,formbook,2019-01-11,URLhaus
ratexplorer.ddns.net,njrat,2019-01-11,ScumBots
ducksys.duckdns.org,revenge,2019-01-11,ScumBots
redeftp.ddns.net,revenge,2019-01-11,ScumBots
east-net.su,diamondfox,2019-01-11,ScumBots
exmops.ml,azorult,2019-01-11,CyberCrime
hmirnport.com,nanocore,2019-01-11,URLhaus
micosoftoutlook.dns04.com,remcos,2019-01-11,URLhaus
sere.website,diamondfox,2019-01-11,ScumBots
eduman.site,diamondfox,2019-01-11,ScumBots
srijonfoundation.org,pony,2019-01-10,CyberCrime
rowv.us,azorult,2019-01-10,CyberCrime
cnicaliasi.com,gozi,2019-01-10,URLhaus
chrnywalibari.com,formbook,2019-01-10,URLhaus
andreasmannegren.com,azorult,2019-01-10,URLhaus
chilenoscroatas.cl,nanocore,2019-01-10,URLhaus
chechynaproducts.pw,nanocore,2019-01-10,URLhaus
sulinam.ac.ug,azorult,2019-01-10,Benkow
juuniorhacker.ddns.net,njrat,2019-01-10,ScumBots
ncore.ddns.net,nanocore,2019-01-10,ScumBots
zef.bounceme.net,njrat,2019-01-10,ScumBots
karbonkoko.com,gandcrab,2019-01-10,URLhaus
woaldi2.com,tesla,2019-01-10,URLhaus
ilzuricdhetrad.ru,nanocore,2019-01-09,URLhaus
gnhehhands.bt,tesla,2019-01-09,URLhaus
numb-inside.info,troldesh,2019-01-09,URLhaus
airsnd.xyz,lokibot,2019-01-09,URLhaus
gulfexpresshome.co,azorult,2019-01-09,URLhaus
teensexmovies43.tk,smokebot,2019-01-09,URLhaus
pdf-archive.press,danabot,2019-01-09,URLhaus
aspireautosales.com,gozi,2019-01-09,URLhaus
tunisia-fallag.no-ip.biz,njrat,2019-01-09,ScumBots
melinza.ug,azorult,2019-01-09,Benkow
derxone.ug,azorult,2019-01-09,Benkow
tequakes.xyz,lokibot,2019-01-09,CyberCrime
1firas.ddns.net,njrat,2019-01-09,ScumBots
hzhz.trade,formbook,2019-01-09,URLhaus
ewenhack.ddns.net,njrat,2019-01-09,ScumBots
badhacking.ddns.net,njrat,2019-01-09,ScumBots
njkad.ddns.net,njrat,2019-01-09,ScumBots
publicvortex.duckdns.org,njrat,2019-01-09,ScumBots
botnet1337.myddns.me,nanocore,2019-01-09,ScumBots
tepingost.ug,vidar,2019-01-09,Benkow
bo6y1.duckdns.org,njrat,2019-01-08,ScumBots
itsdealer.ddns.net,njrat,2019-01-08,ScumBots
vancelogistics-au.com,lokibot,2019-01-08,Benkow
pinkputin.com.ug,azorult,2019-01-08,Benkow
lovelybits.bit,azorult,2019-01-08,Benkow
slpsrgpsrhojifdij.ru,gandcrab,2019-01-08,URLhaus
07739354761.ddns.net,njrat,2019-01-08,ScumBots
swanox.duckdns.org,njrat,2019-01-08,ScumBots
exploreupdates.servehttp.com,njrat,2019-01-08,ScumBots
hahwa0404.ddns.net,njrat,2019-01-08,ScumBots
aldeshahmed2.ddns.net,njrat,2019-01-08,ScumBots
hamza1366.hopto.org,njrat,2019-01-08,ScumBots
doberman.cc,azorult,2019-01-08,Benkow
legendario.bit,azorult,2019-01-08,Benkow
aflcargo-hk.com,lokibot,2019-01-08,Benkow
criminals.host,azorult,2019-01-07,URLhaus
img.martatovaglieri.it,gootkit,2019-01-07,URLhaus
aoiap.org,hawkeye,2019-01-07,URLhaus
vidafilm.mx,lokibot,2019-01-07,URLhaus
charlirni.net,netwire,2019-01-07,URLhaus
queimaaivagaba.ddns.net,njrat,2019-01-07,ScumBots
mrhunter3x.hopto.org,njrat,2019-01-07,ScumBots
evm0di.linkpc.net,njrat,2019-01-07,ScumBots
evmodi0.ddns.net,njrat,2019-01-07,ScumBots
queda212.duckdns.org,revenge,2019-01-07,ScumBots
quedabesouro.ddns.net,revenge,2019-01-07,ScumBots
tarekhack40.myftp.biz,njrat,2019-01-07,ScumBots
unknowhost.ddns.net,njrat,2019-01-07,ScumBots
googletime.ug,azorult,2019-01-07,Benkow
mafioznik.bit,azorult,2019-01-07,Benkow
ggwpbro.bit,azorult,2019-01-07,Benkow
freeadultgames.pw,azorult,2019-01-07,Benkow
safeapps.ug,azorult,2019-01-07,Benkow
cryptofaze.com,azorult,2019-01-07,Benkow
adultbestgames.online,azorult,2019-01-07,Benkow
nomorez.ac.ug,azorult,2019-01-07,Benkow
brazzzer.bit,azorult,2019-01-07,Benkow
carshome.bit,azorult,2019-01-07,Benkow
pintowin.ug,azorult,2019-01-07,Benkow
nomorez.net,azorult,2019-01-07,Benkow
pescaeguipos.com,lokibot,2019-01-07,URLhaus
background1.xyz,smsloader,2019-01-07,Benkow
cd78cg210xy0.com,smsloader,2019-01-07,Benkow
suzhuogz.com,lokibot,2019-01-07,Benkow
security-polices.info,pony,2019-01-07,CyberCrime
ghancommercialbank.com,nanocore,2019-01-07,URLhaus
mobil.page,remcos,2019-01-07,URLhaus
dative.ml,gazorp,2019-01-06,CyberCrime
pony4.microsoftups.com,pony,2019-01-06,CyberCrime
klano102.space,azorult,2019-01-05,URLhaus
wwpdubai.com,nanocore,2019-01-05,URLhaus
mondns.myftp.biz,revenge,2019-01-05,ScumBots
holydns.warzonedns.com,infinity,2019-01-05,ScumBots
zjlongiwn.com,azorult,2019-01-04,CyberCrime
glofqvalve.com,azorult,2019-01-04,CyberCrime
dybadaktakta.had.su,azorult,2019-01-04,CyberCrime
inctelanganatelugu.in,formbook,2019-01-04,URLhaus
daurn.tk,nanocore,2019-01-04,URLhaus
ozeki.hopto.org,njrat,2019-01-04,ScumBots
edddfffsss.xyz,azorult,2019-01-04,Benkow
psatafoods.com,lokibot,2019-01-04,URLhaus
god3z.ddns.net,njrat,2019-01-04,ScumBots
vivivi.myftp.org,revenge,2019-01-04,ScumBots
hirekeyz.com,heodo,2019-01-04,URLhaus
amazon34.duckdns.org,revenge,2019-01-04,ScumBots
jurasik.serveminecraft.net,unknown,2019-01-03,CyberCrime
watchdogdns.duckdns.org,nanocore,2019-01-03,URLhaus
tuerks-tr.com,lokibot,2019-01-03,URLhaus
viewi.publicvm.com,njrat,2019-01-03,ScumBots
sambosaxzx.ddns.net,nanocore,2019-01-03,ScumBots
thelegobatman.com,gandcrab,2019-01-03,URLhaus
kidscodingchallenge.com,gozi,2019-01-03,URLhaus
cvgriyausahaberkah.com,heodo,2019-01-03,URLhaus
foarsite.ug,azorult,2019-01-03,CyberCrime
netmansoft.com,gozi,2019-01-03,URLhaus
webmailer.website,adwind,2019-01-03,URLhaus
slenderishere.ddns.net,njrat,2019-01-03,ScumBots
aguragamer.ac.ug,azorult,2019-01-03,Benkow
trbwrtgbret.ac.ug,azorult,2019-01-03,Benkow
bastionprofi.ug,vidar,2019-01-03,Benkow
downloadforfrees.me,gandcrab,2019-01-02,URLhaus
d1exe.com,tinynuke,2019-01-02,URLhaus
ac4ce06cc0865634050b9eef6851d644.tk,diamondfox,2019-01-02,ScumBots
ton-info.wiki,azorult,2019-01-02,URLhaus
hack00.hopto.org,njrat,2019-01-02,ScumBots
solutionixinc.com,emotet,2019-01-02,URLhaus
ru-shop.su,azorult,2019-01-01,URLhaus
vpnchjuy.ddns.net,nanocore,2019-01-01,ScumBots
chromeservice.serveirc.com,nanocore,2019-01-01,ScumBots
bosungtwco.kr,emotet,2018-12-31,URLhaus
duconunun.ddns.net,njrat,2018-12-31,ScumBots
bartantasdunyasi.com,troldesh,2018-12-31,URLhaus
etouchbd.net,troldesh,2018-12-31,URLhaus
pinkpanda.pw,remcos,2018-12-31,URLhaus
dollar.ddns.net,njrat,2018-12-31,ScumBots
hamryrechalka.com,tesla,2018-12-30,CyberCrime
vip163.ga,remcos,2018-12-30,URLhaus
bsembrani.duckdns.org,njrat,2018-12-30,ScumBots
blackos.net,njrat,2018-12-29,URLhaus
i-voda.com,troldesh,2018-12-29,URLhaus
cu-gong.com,troldesh,2018-12-29,URLhaus
sagliklibedenim.com,troldesh,2018-12-29,URLhaus
foxben10.ddns.net,njrat,2018-12-29,ScumBots
marguspam.ddns.net,njrat,2018-12-29,ScumBots
myhostedrat.ddns.net,njrat,2018-12-29,ScumBots
ultranationmedia.com,gozi,2018-12-29,URLhaus
aervoes.com,remcos,2018-12-29,URLhaus
vargaxrat.ddns.net,njrat,2018-12-29,ScumBots
noah1.pw,azorult,2018-12-29,Benkow
finndev.net,njrat,2018-12-28,URLhaus
eldjawal.ddns.net,njrat,2018-12-28,ScumBots
bachir7.hopto.org,njrat,2018-12-28,ScumBots
technograntcounty.net,azorult,2018-12-28,Benkow
thedarkness.co.ug,azorult,2018-12-28,Benkow
babacktoold.com,azorult,2018-12-28,Benkow
sangeetkhabar.com,troldesh,2018-12-28,URLhaus
investingbazar.com,troldesh,2018-12-28,URLhaus
interprizeses.com,formbook,2018-12-28,URLhaus
upload-exe.me,azorult,2018-12-28,URLhaus
anonimousita.ddns.net,darkcomet,2018-12-28,ScumBots
mathargaehan.com,pony,2018-12-28,CyberCrime
kimorazcinfolap.com,pony,2018-12-28,CyberCrime
ayioramaboli.com,lokibot,2018-12-28,CyberCrime
learef.tk,lokibot,2018-12-28,CyberCrime
justatest.ddns.net,njrat,2018-12-28,ScumBots
bottraxanhtini.com,troldesh,2018-12-28,URLhaus
topwintips.com,troldesh,2018-12-28,URLhaus
lipertekstil.com,troldesh,2018-12-28,URLhaus
kyedoll.com,troldesh,2018-12-28,URLhaus
diyngabvouche.ml,lokibot,2018-12-28,URLhaus
ibrahimolimat.ddns.net,njrat,2018-12-28,ScumBots
scb-hk.com,pony,2018-12-27,CyberCrime
updateinstall.xyz,gazorp,2018-12-27,CyberCrime
sery.ga,azorult,2018-12-27,CyberCrime
netflixgratis2018.ddns.net,njrat,2018-12-27,URLhaus
hocusphotos.com,troldesh,2018-12-27,URLhaus
pygicketem.com,gozi,2018-12-27,URLhaus
nerv7.ddns.net,njrat,2018-12-27,ScumBots
xoxping.ddns.net,njratgold,2018-12-27,ScumBots
r98196lh.beget.tech,predatorthethief,2018-12-27,Benkow
roadtowin.ug,azorult,2018-12-27,Benkow
mastar.website,azorult,2018-12-27,Benkow
fitings.ac.ug,azorult,2018-12-27,Benkow
superazor.biz,azorult,2018-12-27,Benkow
bestsmartphonesreviews.net,lokibot,2018-12-26,URLhaus
optimasaludmental.com,troldesh,2018-12-26,URLhaus
alfarius.ru,troldesh,2018-12-26,URLhaus
ktgroup.com.ua,troldesh,2018-12-26,URLhaus
amarasrilankatours.com,nanocore,2018-12-26,URLhaus
mydocumentpdf.com,azorult,2018-12-26,URLhaus
sudananews.com,troldesh,2018-12-26,URLhaus
pat4.qpoe.com,pony,2018-12-26,URLhaus
shark23000.ddns.net,njrat,2018-12-26,ScumBots
essenza-cannabis.com,troldesh,2018-12-25,URLhaus
baotramlands.com,troldesh,2018-12-25,URLhaus
interraniternational.com,remcos,2018-12-25,URLhaus
magicscreensoft.fun,azorult,2018-12-25,URLhaus
secureaccess.ru,azorult,2018-12-24,URLhaus
exotechfm.com.au,emotet,2018-12-24,URLhaus
draven.ru,litehttp,2018-12-24,CyberCrime
